Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE3033A,2021.12,34034,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
BDCQ.SEE3033A,2022.03,33750,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
BDCQ.SEE3033A,2022.06,34780,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
BDCQ.SEE3033A,2022.09,35282,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
BDCQ.SEE3033A,2022.12,35775,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
BDCQ.SEE3033A,2023.03,35371,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
BDCQ.SEE3033A,2023.06,35466,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
BDCQ.SEE3033A,2023.09,35404,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
BDCQ.SEE3033A,2023.12,36172,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
BDCQ.SEE3034A,2011.06,2340,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2011.09,2409,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2011.12,2413,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2012.03,2416,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2012.06,2451,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2012.09,2371,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2012.12,2395,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2013.03,2413,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2013.06,2453,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2013.09,2474,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2013.12,2588,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2014.03,2544,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2014.06,2605,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2014.09,2560,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2014.12,2645,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2015.03,2526,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2015.06,2545,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2015.09,2546,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2015.12,2540,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2016.03,2526,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2016.06,2561,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2016.09,2553,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2016.12,2585,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2017.03,2543,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2017.06,2495,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2017.09,2497,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2017.12,2565,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2018.03,2536,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2018.06,2527,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2018.09,2477,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2018.12,2531,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2019.03,2565,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2019.06,2503,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2019.09,2468,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2019.12,2605,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2020.03,2563,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2020.06,2537,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2020.09,2590,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2020.12,2654,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2021.03,2771,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2021.06,2904,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2021.09,2581,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2021.12,3017,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2022.03,3006,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2022.06,2610,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2022.09,2535,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2022.12,2635,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2023.03,2599,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2023.06,2552,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2023.09,2607,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3034A,2023.12,2684,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
BDCQ.SEE3035A,2011.06,10168,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2011.09,10307,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2011.12,10564,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2012.03,10569,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2012.06,10409,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2012.09,10279,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2012.12,10548,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2013.03,10403,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2013.06,10101,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2013.09,10404,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2013.12,10736,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2014.03,11354,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2014.06,10281,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2014.09,11106,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2014.12,10820,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2015.03,10886,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2015.06,10448,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2015.09,10304,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2015.12,10408,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2016.03,10562,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2016.06,10360,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2016.09,10334,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2016.12,10877,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2017.03,11025,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2017.06,10860,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2017.09,10535,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2017.12,10963,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2018.03,11035,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2018.06,10654,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2018.09,10423,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2018.12,10423,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2019.03,12576,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2019.06,10871,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2019.09,11172,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2019.12,11784,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2020.03,12062,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2020.06,10600,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2020.09,10820,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2020.12,11324,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2021.03,11742,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2021.06,11745,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2021.09,11122,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2021.12,12044,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2022.03,11931,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2022.06,11346,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2022.09,11253,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2022.12,11498,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2023.03,11205,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2023.06,11393,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2023.09,10952,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3035A,2023.12,11489,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
BDCQ.SEE3036A,2011.06,4380,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2011.09,5057,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2011.12,4871,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2012.03,4544,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2012.06,4542,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2012.09,5086,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2012.12,4782,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2013.03,4401,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2013.06,4328,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2013.09,5138,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2013.12,4693,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2014.03,4460,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2014.06,4576,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2014.09,5083,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2014.12,4782,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2015.03,4520,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2015.06,4552,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2015.09,5096,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2015.12,4834,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2016.03,4514,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2016.06,4821,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2016.09,5358,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2016.12,5068,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2017.03,4771,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2017.06,4901,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2017.09,5481,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2017.12,5047,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2018.03,4743,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2018.06,4961,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2018.09,5326,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2018.12,4967,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2019.03,4810,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2019.06,4648,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2019.09,5094,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2019.12,4779,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2020.03,4493,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2020.06,4516,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2020.09,5219,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2020.12,5043,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2021.03,4695,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2021.06,5061,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2021.09,5064,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2021.12,5135,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2022.03,4684,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2022.06,4531,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2022.09,5165,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2022.12,4825,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2023.03,4590,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2023.06,4761,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2023.09,4894,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3036A,2023.12,4748,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
BDCQ.SEE3037A,2011.06,15813,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
BDCQ.SEE3037A,2011.09,15828,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
BDCQ.SEE3037A,2011.12,15866,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
BDCQ.SEE3037A,2012.03,15320,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
BDCQ.SEE3037A,2012.06,15597,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
BDCQ.SEE3037A,2012.09,15468,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
BDCQ.SEE3037A,2012.12,15734,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
BDCQ.SEE3037A,2013.03,15450,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
BDCQ.SEE3037A,2013.06,15454,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
BDCQ.SEE3037A,2013.09,15130,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
BDCQ.SEE3037A,2013.12,15561,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
BDCQ.SEE3037A,2014.03,15313,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
BDCQ.SEE3037A,2014.06,15342,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
